Orthogroup	adv	ath	aza	azd	azi	bced	bvi	cyq	cza	dor	eba	lcm	magx	parb	rrz	shd	sscu	tmz	Total
OG0013004	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013005	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	3
OG0013006	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013007	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	3
OG0013008	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013009	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013010	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013011	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013012	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	3
OG0013013	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013014	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013015	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013016	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	3
OG0013017	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3
OG0013018	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	3
OG0013019	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013020	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013021	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013022	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013023	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013024	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013025	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	3
OG0013026	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013027	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013028	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013029	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013030	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013031	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	3
OG0013032	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013033	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013034	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013035	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	3
OG0013036	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013037	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013038	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013039	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3
OG0013040	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013041	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013042	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013043	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013044	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013045	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013046	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013047	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3
OG0013048	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	3
OG0013049	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3
OG0013050	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013051	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013052	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013053	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013054	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013055	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013056	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013057	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013058	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013059	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013060	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	3
OG0013061	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013062	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013063	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013064	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013065	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013066	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3
OG0013067	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013068	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013069	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013070	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013071	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013072	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3
OG0013073	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013074	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013075	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013076	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	3
OG0013077	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013078	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013079	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013080	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013081	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013082	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013083	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013084	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013085	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013086	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	3
OG0013087	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013088	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3
OG0013089	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013090	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013091	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013092	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013093	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013094	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013095	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013096	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013097	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013098	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013099	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013100	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013101	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013102	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013103	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013104	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013105	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013106	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013107	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013108	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013109	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3
OG0013110	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013111	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013112	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013113	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013114	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013115	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013116	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013117	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013118	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013119	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013120	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013121	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013122	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013123	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013124	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013125	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013126	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013127	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013128	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013129	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013130	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013131	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013132	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013133	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013134	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013135	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013136	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013137	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013138	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013139	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013140	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013141	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013142	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013143	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013144	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013145	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013146	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	3
OG0013147	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013148	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013149	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013150	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013151	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
OG0013152	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013153	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013154	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013155	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013156	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013157	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	3
OG0013158	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013159	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013160	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013161	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013162	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013163	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013164	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013165	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013166	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3
OG0013167	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013168	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	3
OG0013169	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013170	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013171	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013172	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013173	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013174	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013175	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013176	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013177	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013178	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013179	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013180	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013181	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013182	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013183	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013184	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013185	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3
OG0013186	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013187	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013188	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013189	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013190	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013191	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013192	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013193	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013194	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013195	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013196	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013197	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013198	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013199	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	3
OG0013200	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013201	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013202	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013203	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013204	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013205	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013206	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013207	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013208	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013209	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013210	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013211	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013212	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013213	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013214	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013215	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013216	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013217	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013218	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013219	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013220	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	3
OG0013221	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013222	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013223	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013224	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013225	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013226	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	3
OG0013227	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013228	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013229	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013230	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013231	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013232	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013233	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013234	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013235	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013236	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013237	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013238	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013239	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013240	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013241	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013242	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013243	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013244	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013245	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013246	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013247	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3
OG0013248	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013249	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013250	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013251	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	3
OG0013252	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013253	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013254	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013255	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013256	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013257	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013258	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013259	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013260	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013261	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013262	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013263	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013264	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013265	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013266	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013267	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013268	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013269	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013270	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013271	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3
OG0013272	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013273	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013274	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013275	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013276	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013277	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013278	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013279	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013280	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013281	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013282	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013283	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
OG0013284	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	3
OG0013285	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	3
OG0013286	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	3
OG0013287	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	3
OG0013288	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	3
OG0013289	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	3
OG0013290	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
OG0013291	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
OG0013292	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3
OG0013293	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	3
OG0013294	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	3
OG0013295	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	3
OG0013296	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	3
OG0013297	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	3
OG0013298	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	3
OG0013299	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
OG0013300	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	3
OG0013301	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
OG0013302	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	3
OG0013303	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	3
OG0013304	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
OG0013305	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	3
OG0013306	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	3
OG0013307	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	3
OG0013308	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	3
OG0013309	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	3
OG0013310	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3
OG0013311	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	3
OG0013312	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3
OG0013313	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	3
OG0013314	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3
OG0013315	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
OG0013316	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
OG0013317	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3
OG0013318	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	3
OG0013319	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
