Orthogroup	adv	ath	aza	azd	azi	Total
OG0007715	2	0	0	0	0	2
OG0007716	2	0	0	0	0	2
OG0007717	1	0	0	1	0	2
OG0007718	1	0	0	1	0	2
OG0007719	2	0	0	0	0	2
OG0007720	2	0	0	0	0	2
OG0007721	2	0	0	0	0	2
OG0007722	2	0	0	0	0	2
OG0007723	1	1	0	0	0	2
OG0007724	1	0	1	0	0	2
OG0007725	1	0	1	0	0	2
OG0007726	1	1	0	0	0	2
OG0007727	2	0	0	0	0	2
OG0007728	1	0	1	0	0	2
OG0007729	2	0	0	0	0	2
OG0007730	1	0	0	1	0	2
OG0007731	2	0	0	0	0	2
OG0007732	2	0	0	0	0	2
OG0007733	1	0	1	0	0	2
OG0007734	2	0	0	0	0	2
OG0007735	1	0	1	0	0	2
OG0007736	1	0	1	0	0	2
OG0007737	1	0	0	1	0	2
OG0007738	1	0	0	0	1	2
OG0007739	2	0	0	0	0	2
OG0007740	2	0	0	0	0	2
OG0007741	1	0	1	0	0	2
OG0007742	1	0	1	0	0	2
OG0007743	1	1	0	0	0	2
OG0007744	1	1	0	0	0	2
OG0007745	1	0	0	1	0	2
OG0007746	1	0	1	0	0	2
OG0007747	1	0	0	1	0	2
OG0007748	2	0	0	0	0	2
OG0007749	1	0	0	0	1	2
OG0007750	1	0	1	0	0	2
OG0007751	2	0	0	0	0	2
OG0007752	1	0	1	0	0	2
OG0007753	1	0	1	0	0	2
OG0007754	1	0	1	0	0	2
OG0007755	2	0	0	0	0	2
OG0007756	1	0	0	0	1	2
OG0007757	1	0	0	0	1	2
OG0007758	1	0	1	0	0	2
OG0007759	1	0	1	0	0	2
OG0007760	1	1	0	0	0	2
OG0007761	0	2	0	0	0	2
OG0007762	0	2	0	0	0	2
OG0007763	0	2	0	0	0	2
OG0007764	0	2	0	0	0	2
OG0007765	0	2	0	0	0	2
OG0007766	0	2	0	0	0	2
OG0007767	0	2	0	0	0	2
OG0007768	0	2	0	0	0	2
OG0007769	0	2	0	0	0	2
OG0007770	0	2	0	0	0	2
OG0007771	0	2	0	0	0	2
OG0007772	0	2	0	0	0	2
OG0007773	0	2	0	0	0	2
OG0007774	0	2	0	0	0	2
OG0007775	0	2	0	0	0	2
OG0007776	0	2	0	0	0	2
OG0007777	0	2	0	0	0	2
OG0007778	0	2	0	0	0	2
OG0007779	0	2	0	0	0	2
OG0007780	0	2	0	0	0	2
OG0007781	0	2	0	0	0	2
OG0007782	0	2	0	0	0	2
OG0007783	0	2	0	0	0	2
OG0007784	0	2	0	0	0	2
OG0007785	0	2	0	0	0	2
OG0007786	0	2	0	0	0	2
OG0007787	0	2	0	0	0	2
OG0007788	0	2	0	0	0	2
OG0007789	0	2	0	0	0	2
OG0007790	0	2	0	0	0	2
OG0007791	0	2	0	0	0	2
OG0007792	0	2	0	0	0	2
OG0007793	0	2	0	0	0	2
OG0007794	0	2	0	0	0	2
OG0007795	0	2	0	0	0	2
OG0007796	0	2	0	0	0	2
OG0007797	0	2	0	0	0	2
OG0007798	0	2	0	0	0	2
OG0007799	0	2	0	0	0	2
OG0007800	0	2	0	0	0	2
OG0007801	0	2	0	0	0	2
OG0007802	0	2	0	0	0	2
OG0007803	0	2	0	0	0	2
OG0007804	0	2	0	0	0	2
OG0007805	0	2	0	0	0	2
OG0007806	0	2	0	0	0	2
OG0007807	0	2	0	0	0	2
OG0007808	0	2	0	0	0	2
OG0007809	0	2	0	0	0	2
OG0007810	0	2	0	0	0	2
OG0007811	0	2	0	0	0	2
OG0007812	0	2	0	0	0	2
OG0007813	0	2	0	0	0	2
OG0007814	0	2	0	0	0	2
OG0007815	0	2	0	0	0	2
OG0007816	0	2	0	0	0	2
OG0007817	0	2	0	0	0	2
OG0007818	0	2	0	0	0	2
OG0007819	0	2	0	0	0	2
OG0007820	0	2	0	0	0	2
OG0007821	0	2	0	0	0	2
OG0007822	0	2	0	0	0	2
OG0007823	0	2	0	0	0	2
OG0007824	0	2	0	0	0	2
OG0007825	0	2	0	0	0	2
OG0007826	0	2	0	0	0	2
OG0007827	0	2	0	0	0	2
OG0007828	0	2	0	0	0	2
OG0007829	0	2	0	0	0	2
OG0007830	0	2	0	0	0	2
OG0007831	0	2	0	0	0	2
OG0007832	0	2	0	0	0	2
OG0007833	0	2	0	0	0	2
OG0007834	0	2	0	0	0	2
OG0007835	0	2	0	0	0	2
OG0007836	0	2	0	0	0	2
OG0007837	0	2	0	0	0	2
OG0007838	0	2	0	0	0	2
OG0007839	0	2	0	0	0	2
OG0007840	0	2	0	0	0	2
OG0007841	0	2	0	0	0	2
OG0007842	0	2	0	0	0	2
OG0007843	0	2	0	0	0	2
OG0007844	0	2	0	0	0	2
OG0007845	0	2	0	0	0	2
OG0007846	0	2	0	0	0	2
OG0007847	0	2	0	0	0	2
OG0007848	0	2	0	0	0	2
OG0007849	0	2	0	0	0	2
OG0007850	0	2	0	0	0	2
OG0007851	0	2	0	0	0	2
OG0007852	0	2	0	0	0	2
OG0007853	0	2	0	0	0	2
OG0007854	0	2	0	0	0	2
OG0007855	0	2	0	0	0	2
OG0007856	0	2	0	0	0	2
OG0007857	0	2	0	0	0	2
OG0007858	0	2	0	0	0	2
OG0007859	0	2	0	0	0	2
OG0007860	0	2	0	0	0	2
OG0007861	0	2	0	0	0	2
OG0007862	0	2	0	0	0	2
OG0007863	0	2	0	0	0	2
OG0007864	0	2	0	0	0	2
OG0007865	0	2	0	0	0	2
OG0007866	0	2	0	0	0	2
OG0007867	0	2	0	0	0	2
OG0007868	0	2	0	0	0	2
OG0007869	0	2	0	0	0	2
OG0007870	0	2	0	0	0	2
OG0007871	0	2	0	0	0	2
OG0007872	0	2	0	0	0	2
OG0007873	0	2	0	0	0	2
OG0007874	0	2	0	0	0	2
OG0007875	0	2	0	0	0	2
OG0007876	0	2	0	0	0	2
OG0007877	0	2	0	0	0	2
OG0007878	0	2	0	0	0	2
OG0007879	0	2	0	0	0	2
OG0007880	0	2	0	0	0	2
OG0007881	0	2	0	0	0	2
OG0007882	0	2	0	0	0	2
OG0007883	0	2	0	0	0	2
OG0007884	0	2	0	0	0	2
OG0007885	0	2	0	0	0	2
OG0007886	0	2	0	0	0	2
OG0007887	0	2	0	0	0	2
OG0007888	0	2	0	0	0	2
OG0007889	0	2	0	0	0	2
OG0007890	0	2	0	0	0	2
OG0007891	0	2	0	0	0	2
OG0007892	0	2	0	0	0	2
OG0007893	0	2	0	0	0	2
OG0007894	0	2	0	0	0	2
OG0007895	0	2	0	0	0	2
OG0007896	0	2	0	0	0	2
OG0007897	0	2	0	0	0	2
OG0007898	0	2	0	0	0	2
OG0007899	0	2	0	0	0	2
OG0007900	0	2	0	0	0	2
OG0007901	0	2	0	0	0	2
OG0007902	0	2	0	0	0	2
OG0007903	0	2	0	0	0	2
OG0007904	0	2	0	0	0	2
OG0007905	0	2	0	0	0	2
OG0007906	0	2	0	0	0	2
OG0007907	0	2	0	0	0	2
OG0007908	0	2	0	0	0	2
OG0007909	0	2	0	0	0	2
OG0007910	0	2	0	0	0	2
OG0007911	0	2	0	0	0	2
OG0007912	0	2	0	0	0	2
OG0007913	0	2	0	0	0	2
OG0007914	0	2	0	0	0	2
OG0007915	0	2	0	0	0	2
OG0007916	0	2	0	0	0	2
OG0007917	0	2	0	0	0	2
OG0007918	0	2	0	0	0	2
OG0007919	0	2	0	0	0	2
OG0007920	0	2	0	0	0	2
OG0007921	0	2	0	0	0	2
OG0007922	0	2	0	0	0	2
OG0007923	0	2	0	0	0	2
OG0007924	0	2	0	0	0	2
OG0007925	0	2	0	0	0	2
OG0007926	0	2	0	0	0	2
OG0007927	0	2	0	0	0	2
OG0007928	0	2	0	0	0	2
OG0007929	0	2	0	0	0	2
OG0007930	0	2	0	0	0	2
OG0007931	0	2	0	0	0	2
OG0007932	0	2	0	0	0	2
OG0007933	0	2	0	0	0	2
OG0007934	0	2	0	0	0	2
OG0007935	0	2	0	0	0	2
OG0007936	0	2	0	0	0	2
OG0007937	0	2	0	0	0	2
OG0007938	0	2	0	0	0	2
OG0007939	0	2	0	0	0	2
OG0007940	0	2	0	0	0	2
OG0007941	0	2	0	0	0	2
OG0007942	0	2	0	0	0	2
OG0007943	0	2	0	0	0	2
OG0007944	0	2	0	0	0	2
OG0007945	0	2	0	0	0	2
OG0007946	0	2	0	0	0	2
OG0007947	0	2	0	0	0	2
OG0007948	0	2	0	0	0	2
OG0007949	0	2	0	0	0	2
OG0007950	0	2	0	0	0	2
OG0007951	0	2	0	0	0	2
OG0007952	0	2	0	0	0	2
OG0007953	0	2	0	0	0	2
OG0007954	0	2	0	0	0	2
OG0007955	0	2	0	0	0	2
OG0007956	0	2	0	0	0	2
OG0007957	0	2	0	0	0	2
OG0007958	0	2	0	0	0	2
OG0007959	0	2	0	0	0	2
OG0007960	0	2	0	0	0	2
OG0007961	0	2	0	0	0	2
OG0007962	0	2	0	0	0	2
OG0007963	0	2	0	0	0	2
OG0007964	0	2	0	0	0	2
OG0007965	0	2	0	0	0	2
OG0007966	0	2	0	0	0	2
OG0007967	0	2	0	0	0	2
OG0007968	0	2	0	0	0	2
OG0007969	0	2	0	0	0	2
OG0007970	0	2	0	0	0	2
OG0007971	0	2	0	0	0	2
OG0007972	0	2	0	0	0	2
OG0007973	0	2	0	0	0	2
OG0007974	0	2	0	0	0	2
OG0007975	0	2	0	0	0	2
OG0007976	0	2	0	0	0	2
OG0007977	0	2	0	0	0	2
OG0007978	0	2	0	0	0	2
OG0007979	0	2	0	0	0	2
OG0007980	0	2	0	0	0	2
OG0007981	0	2	0	0	0	2
OG0007982	0	2	0	0	0	2
OG0007983	0	2	0	0	0	2
OG0007984	0	2	0	0	0	2
OG0007985	0	2	0	0	0	2
OG0007986	0	2	0	0	0	2
OG0007987	0	2	0	0	0	2
OG0007988	0	2	0	0	0	2
OG0007989	0	2	0	0	0	2
OG0007990	0	2	0	0	0	2
OG0007991	0	2	0	0	0	2
OG0007992	0	2	0	0	0	2
OG0007993	0	2	0	0	0	2
OG0007994	0	2	0	0	0	2
OG0007995	0	2	0	0	0	2
OG0007996	0	2	0	0	0	2
OG0007997	0	2	0	0	0	2
OG0007998	0	2	0	0	0	2
OG0007999	0	2	0	0	0	2
OG0008000	0	2	0	0	0	2
OG0008001	0	2	0	0	0	2
OG0008002	0	2	0	0	0	2
OG0008003	0	2	0	0	0	2
OG0008004	0	2	0	0	0	2
OG0008005	0	2	0	0	0	2
OG0008006	0	2	0	0	0	2
OG0008007	0	2	0	0	0	2
OG0008008	0	2	0	0	0	2
OG0008009	0	2	0	0	0	2
OG0008010	0	2	0	0	0	2
OG0008011	0	2	0	0	0	2
OG0008012	0	2	0	0	0	2
OG0008013	0	2	0	0	0	2
OG0008014	0	2	0	0	0	2
OG0008015	0	2	0	0	0	2
OG0008016	0	2	0	0	0	2
OG0008017	0	2	0	0	0	2
OG0008018	0	2	0	0	0	2
OG0008019	0	2	0	0	0	2
OG0008020	0	2	0	0	0	2
OG0008021	0	2	0	0	0	2
OG0008022	0	2	0	0	0	2
OG0008023	0	2	0	0	0	2
OG0008024	0	2	0	0	0	2
OG0008025	0	2	0	0	0	2
OG0008026	0	2	0	0	0	2
OG0008027	0	2	0	0	0	2
OG0008028	0	2	0	0	0	2
OG0008029	0	2	0	0	0	2
OG0008030	0	2	0	0	0	2
OG0008031	0	2	0	0	0	2
OG0008032	0	2	0	0	0	2
OG0008033	0	2	0	0	0	2
OG0008034	0	2	0	0	0	2
OG0008035	0	2	0	0	0	2
OG0008036	0	2	0	0	0	2
OG0008037	0	2	0	0	0	2
OG0008038	0	2	0	0	0	2
OG0008039	0	2	0	0	0	2
OG0008040	0	2	0	0	0	2
OG0008041	0	2	0	0	0	2
OG0008042	0	2	0	0	0	2
OG0008043	0	2	0	0	0	2
OG0008044	0	2	0	0	0	2
OG0008045	0	2	0	0	0	2
OG0008046	0	2	0	0	0	2
OG0008047	0	2	0	0	0	2
OG0008048	0	2	0	0	0	2
OG0008049	0	2	0	0	0	2
OG0008050	0	2	0	0	0	2
OG0008051	0	2	0	0	0	2
OG0008052	0	2	0	0	0	2
OG0008053	0	2	0	0	0	2
OG0008054	0	2	0	0	0	2
OG0008055	0	2	0	0	0	2
OG0008056	0	2	0	0	0	2
OG0008057	0	2	0	0	0	2
OG0008058	0	2	0	0	0	2
OG0008059	0	2	0	0	0	2
OG0008060	0	2	0	0	0	2
OG0008061	0	2	0	0	0	2
OG0008062	0	2	0	0	0	2
OG0008063	0	2	0	0	0	2
OG0008064	0	2	0	0	0	2
OG0008065	0	2	0	0	0	2
OG0008066	0	2	0	0	0	2
OG0008067	0	2	0	0	0	2
OG0008068	0	2	0	0	0	2
OG0008069	0	2	0	0	0	2
OG0008070	0	2	0	0	0	2
OG0008071	0	2	0	0	0	2
OG0008072	0	2	0	0	0	2
OG0008073	0	2	0	0	0	2
OG0008074	0	2	0	0	0	2
OG0008075	0	2	0	0	0	2
OG0008076	0	2	0	0	0	2
OG0008077	0	2	0	0	0	2
OG0008078	0	2	0	0	0	2
OG0008079	0	2	0	0	0	2
OG0008080	0	2	0	0	0	2
OG0008081	0	2	0	0	0	2
OG0008082	0	2	0	0	0	2
OG0008083	0	2	0	0	0	2
OG0008084	0	2	0	0	0	2
OG0008085	0	2	0	0	0	2
OG0008086	0	2	0	0	0	2
OG0008087	0	2	0	0	0	2
OG0008088	0	2	0	0	0	2
OG0008089	0	2	0	0	0	2
OG0008090	0	2	0	0	0	2
OG0008091	0	2	0	0	0	2
OG0008092	0	2	0	0	0	2
OG0008093	0	2	0	0	0	2
OG0008094	0	2	0	0	0	2
OG0008095	0	2	0	0	0	2
OG0008096	0	2	0	0	0	2
OG0008097	0	2	0	0	0	2
OG0008098	0	2	0	0	0	2
OG0008099	0	2	0	0	0	2
OG0008100	0	2	0	0	0	2
OG0008101	0	2	0	0	0	2
OG0008102	0	2	0	0	0	2
OG0008103	0	2	0	0	0	2
OG0008104	0	2	0	0	0	2
OG0008105	0	2	0	0	0	2
OG0008106	0	2	0	0	0	2
OG0008107	0	2	0	0	0	2
OG0008108	0	2	0	0	0	2
OG0008109	0	2	0	0	0	2
OG0008110	0	2	0	0	0	2
OG0008111	0	2	0	0	0	2
OG0008112	0	2	0	0	0	2
OG0008113	0	2	0	0	0	2
OG0008114	0	2	0	0	0	2
OG0008115	0	2	0	0	0	2
OG0008116	0	2	0	0	0	2
OG0008117	0	2	0	0	0	2
OG0008118	0	2	0	0	0	2
OG0008119	0	2	0	0	0	2
OG0008120	0	2	0	0	0	2
OG0008121	0	2	0	0	0	2
OG0008122	0	2	0	0	0	2
OG0008123	0	2	0	0	0	2
OG0008124	0	2	0	0	0	2
OG0008125	0	2	0	0	0	2
OG0008126	0	2	0	0	0	2
OG0008127	0	2	0	0	0	2
OG0008128	0	2	0	0	0	2
OG0008129	0	2	0	0	0	2
OG0008130	0	2	0	0	0	2
OG0008131	0	2	0	0	0	2
OG0008132	0	2	0	0	0	2
OG0008133	0	2	0	0	0	2
OG0008134	0	2	0	0	0	2
OG0008135	0	2	0	0	0	2
OG0008136	0	2	0	0	0	2
OG0008137	0	2	0	0	0	2
OG0008138	0	2	0	0	0	2
OG0008139	0	2	0	0	0	2
OG0008140	0	2	0	0	0	2
OG0008141	0	2	0	0	0	2
OG0008142	0	2	0	0	0	2
OG0008143	0	2	0	0	0	2
OG0008144	0	2	0	0	0	2
OG0008145	0	2	0	0	0	2
OG0008146	0	2	0	0	0	2
OG0008147	0	2	0	0	0	2
OG0008148	0	2	0	0	0	2
OG0008149	0	2	0	0	0	2
OG0008150	0	2	0	0	0	2
OG0008151	0	2	0	0	0	2
OG0008152	0	2	0	0	0	2
OG0008153	0	2	0	0	0	2
OG0008154	0	2	0	0	0	2
OG0008155	0	2	0	0	0	2
OG0008156	0	2	0	0	0	2
OG0008157	0	2	0	0	0	2
OG0008158	0	2	0	0	0	2
OG0008159	0	2	0	0	0	2
OG0008160	0	2	0	0	0	2
OG0008161	0	2	0	0	0	2
OG0008162	0	2	0	0	0	2
OG0008163	0	2	0	0	0	2
OG0008164	0	2	0	0	0	2
OG0008165	0	2	0	0	0	2
OG0008166	0	2	0	0	0	2
OG0008167	0	2	0	0	0	2
OG0008168	0	2	0	0	0	2
OG0008169	0	2	0	0	0	2
OG0008170	0	2	0	0	0	2
OG0008171	0	2	0	0	0	2
OG0008172	0	2	0	0	0	2
OG0008173	0	2	0	0	0	2
OG0008174	0	2	0	0	0	2
OG0008175	0	2	0	0	0	2
OG0008176	0	2	0	0	0	2
OG0008177	0	2	0	0	0	2
OG0008178	0	2	0	0	0	2
OG0008179	0	2	0	0	0	2
OG0008180	0	2	0	0	0	2
OG0008181	0	2	0	0	0	2
OG0008182	0	2	0	0	0	2
OG0008183	0	2	0	0	0	2
OG0008184	0	2	0	0	0	2
OG0008185	0	2	0	0	0	2
OG0008186	0	2	0	0	0	2
OG0008187	0	2	0	0	0	2
OG0008188	0	2	0	0	0	2
OG0008189	0	2	0	0	0	2
OG0008190	0	2	0	0	0	2
OG0008191	0	2	0	0	0	2
OG0008192	0	2	0	0	0	2
OG0008193	0	2	0	0	0	2
OG0008194	0	2	0	0	0	2
OG0008195	0	2	0	0	0	2
OG0008196	0	2	0	0	0	2
OG0008197	0	2	0	0	0	2
OG0008198	0	2	0	0	0	2
OG0008199	0	2	0	0	0	2
OG0008200	0	2	0	0	0	2
OG0008201	0	2	0	0	0	2
OG0008202	0	2	0	0	0	2
OG0008203	0	2	0	0	0	2
OG0008204	0	2	0	0	0	2
OG0008205	0	2	0	0	0	2
OG0008206	0	2	0	0	0	2
OG0008207	0	2	0	0	0	2
OG0008208	0	2	0	0	0	2
OG0008209	0	2	0	0	0	2
OG0008210	0	2	0	0	0	2
OG0008211	0	2	0	0	0	2
OG0008212	0	2	0	0	0	2
OG0008213	0	2	0	0	0	2
OG0008214	0	2	0	0	0	2
OG0008215	0	2	0	0	0	2
OG0008216	0	2	0	0	0	2
OG0008217	0	2	0	0	0	2
OG0008218	0	2	0	0	0	2
OG0008219	0	2	0	0	0	2
OG0008220	0	2	0	0	0	2
OG0008221	0	2	0	0	0	2
OG0008222	0	2	0	0	0	2
OG0008223	0	2	0	0	0	2
OG0008224	0	2	0	0	0	2
OG0008225	0	2	0	0	0	2
OG0008226	0	2	0	0	0	2
OG0008227	0	2	0	0	0	2
OG0008228	0	2	0	0	0	2
OG0008229	0	2	0	0	0	2
OG0008230	0	2	0	0	0	2
OG0008231	0	2	0	0	0	2
OG0008232	0	2	0	0	0	2
OG0008233	0	2	0	0	0	2
OG0008234	0	2	0	0	0	2
OG0008235	0	2	0	0	0	2
OG0008236	0	2	0	0	0	2
OG0008237	0	2	0	0	0	2
OG0008238	0	2	0	0	0	2
OG0008239	0	2	0	0	0	2
OG0008240	0	2	0	0	0	2
OG0008241	0	2	0	0	0	2
OG0008242	0	2	0	0	0	2
OG0008243	0	2	0	0	0	2
OG0008244	0	2	0	0	0	2
OG0008245	0	2	0	0	0	2
OG0008246	0	2	0	0	0	2
OG0008247	0	2	0	0	0	2
OG0008248	0	2	0	0	0	2
OG0008249	0	2	0	0	0	2
OG0008250	0	2	0	0	0	2
OG0008251	0	2	0	0	0	2
OG0008252	0	2	0	0	0	2
OG0008253	0	2	0	0	0	2
OG0008254	0	2	0	0	0	2
OG0008255	0	2	0	0	0	2
OG0008256	0	2	0	0	0	2
OG0008257	0	2	0	0	0	2
OG0008258	0	1	0	1	0	2
OG0008259	0	2	0	0	0	2
OG0008260	0	2	0	0	0	2
OG0008261	0	2	0	0	0	2
OG0008262	0	2	0	0	0	2
OG0008263	0	2	0	0	0	2
OG0008264	0	2	0	0	0	2
OG0008265	0	2	0	0	0	2
OG0008266	0	2	0	0	0	2
OG0008267	0	2	0	0	0	2
OG0008268	0	2	0	0	0	2
OG0008269	0	2	0	0	0	2
OG0008270	0	1	1	0	0	2
OG0008271	0	2	0	0	0	2
OG0008272	0	2	0	0	0	2
OG0008273	0	2	0	0	0	2
OG0008274	0	2	0	0	0	2
OG0008275	0	2	0	0	0	2
OG0008276	0	2	0	0	0	2
OG0008277	0	2	0	0	0	2
OG0008278	0	2	0	0	0	2
OG0008279	0	2	0	0	0	2
OG0008280	0	2	0	0	0	2
OG0008281	0	2	0	0	0	2
OG0008282	0	2	0	0	0	2
OG0008283	0	2	0	0	0	2
OG0008284	0	2	0	0	0	2
OG0008285	0	2	0	0	0	2
OG0008286	0	2	0	0	0	2
OG0008287	0	2	0	0	0	2
OG0008288	0	2	0	0	0	2
OG0008289	0	2	0	0	0	2
OG0008290	0	2	0	0	0	2
OG0008291	0	2	0	0	0	2
OG0008292	0	2	0	0	0	2
OG0008293	0	2	0	0	0	2
OG0008294	0	2	0	0	0	2
OG0008295	0	2	0	0	0	2
OG0008296	0	2	0	0	0	2
OG0008297	0	2	0	0	0	2
OG0008298	0	2	0	0	0	2
OG0008299	0	2	0	0	0	2
OG0008300	0	2	0	0	0	2
OG0008301	0	2	0	0	0	2
OG0008302	0	2	0	0	0	2
OG0008303	0	2	0	0	0	2
OG0008304	0	2	0	0	0	2
OG0008305	0	2	0	0	0	2
OG0008306	0	2	0	0	0	2
OG0008307	0	2	0	0	0	2
OG0008308	0	2	0	0	0	2
OG0008309	0	2	0	0	0	2
OG0008310	0	2	0	0	0	2
OG0008311	0	2	0	0	0	2
OG0008312	0	2	0	0	0	2
OG0008313	0	2	0	0	0	2
OG0008314	0	2	0	0	0	2
OG0008315	0	2	0	0	0	2
OG0008316	0	2	0	0	0	2
OG0008317	0	2	0	0	0	2
OG0008318	0	2	0	0	0	2
OG0008319	0	2	0	0	0	2
OG0008320	0	2	0	0	0	2
OG0008321	0	2	0	0	0	2
OG0008322	0	2	0	0	0	2
OG0008323	0	2	0	0	0	2
OG0008324	0	2	0	0	0	2
OG0008325	0	2	0	0	0	2
OG0008326	0	2	0	0	0	2
OG0008327	0	2	0	0	0	2
OG0008328	0	2	0	0	0	2
OG0008329	0	2	0	0	0	2
OG0008330	0	2	0	0	0	2
OG0008331	0	2	0	0	0	2
OG0008332	0	2	0	0	0	2
OG0008333	0	2	0	0	0	2
OG0008334	0	2	0	0	0	2
OG0008335	0	2	0	0	0	2
OG0008336	0	2	0	0	0	2
OG0008337	0	2	0	0	0	2
OG0008338	0	2	0	0	0	2
OG0008339	0	2	0	0	0	2
OG0008340	0	2	0	0	0	2
OG0008341	0	2	0	0	0	2
OG0008342	0	2	0	0	0	2
OG0008343	0	2	0	0	0	2
OG0008344	0	2	0	0	0	2
OG0008345	0	2	0	0	0	2
OG0008346	0	2	0	0	0	2
OG0008347	0	2	0	0	0	2
OG0008348	0	2	0	0	0	2
OG0008349	0	2	0	0	0	2
OG0008350	0	2	0	0	0	2
OG0008351	0	2	0	0	0	2
OG0008352	0	2	0	0	0	2
OG0008353	0	2	0	0	0	2
OG0008354	0	2	0	0	0	2
OG0008355	0	2	0	0	0	2
OG0008356	0	2	0	0	0	2
OG0008357	0	2	0	0	0	2
OG0008358	0	2	0	0	0	2
OG0008359	0	2	0	0	0	2
OG0008360	0	2	0	0	0	2
OG0008361	0	2	0	0	0	2
OG0008362	0	2	0	0	0	2
OG0008363	0	2	0	0	0	2
OG0008364	0	2	0	0	0	2
OG0008365	0	2	0	0	0	2
OG0008366	0	2	0	0	0	2
OG0008367	0	2	0	0	0	2
OG0008368	0	2	0	0	0	2
OG0008369	0	2	0	0	0	2
OG0008370	0	2	0	0	0	2
OG0008371	0	2	0	0	0	2
OG0008372	0	2	0	0	0	2
OG0008373	0	2	0	0	0	2
OG0008374	0	2	0	0	0	2
OG0008375	0	2	0	0	0	2
OG0008376	0	2	0	0	0	2
OG0008377	0	2	0	0	0	2
OG0008378	0	2	0	0	0	2
OG0008379	0	2	0	0	0	2
OG0008380	0	2	0	0	0	2
OG0008381	0	2	0	0	0	2
OG0008382	0	2	0	0	0	2
OG0008383	0	2	0	0	0	2
OG0008384	0	2	0	0	0	2
OG0008385	0	2	0	0	0	2
OG0008386	0	2	0	0	0	2
OG0008387	0	2	0	0	0	2
OG0008388	0	2	0	0	0	2
OG0008389	0	2	0	0	0	2
OG0008390	0	2	0	0	0	2
OG0008391	0	2	0	0	0	2
OG0008392	0	2	0	0	0	2
OG0008393	0	2	0	0	0	2
OG0008394	0	2	0	0	0	2
OG0008395	0	2	0	0	0	2
OG0008396	0	2	0	0	0	2
OG0008397	0	2	0	0	0	2
OG0008398	0	2	0	0	0	2
OG0008399	0	2	0	0	0	2
OG0008400	0	2	0	0	0	2
OG0008401	0	2	0	0	0	2
OG0008402	0	2	0	0	0	2
OG0008403	0	2	0	0	0	2
OG0008404	0	2	0	0	0	2
OG0008405	0	2	0	0	0	2
OG0008406	0	2	0	0	0	2
OG0008407	0	2	0	0	0	2
OG0008408	0	2	0	0	0	2
OG0008409	0	2	0	0	0	2
OG0008410	0	2	0	0	0	2
OG0008411	0	2	0	0	0	2
OG0008412	0	2	0	0	0	2
OG0008413	0	2	0	0	0	2
OG0008414	0	2	0	0	0	2
OG0008415	0	2	0	0	0	2
OG0008416	0	2	0	0	0	2
OG0008417	0	2	0	0	0	2
OG0008418	0	2	0	0	0	2
OG0008419	0	2	0	0	0	2
OG0008420	0	2	0	0	0	2
OG0008421	0	2	0	0	0	2
OG0008422	0	2	0	0	0	2
OG0008423	0	2	0	0	0	2
OG0008424	0	2	0	0	0	2
OG0008425	0	2	0	0	0	2
OG0008426	0	2	0	0	0	2
OG0008427	0	2	0	0	0	2
OG0008428	0	2	0	0	0	2
OG0008429	0	2	0	0	0	2
OG0008430	0	2	0	0	0	2
OG0008431	0	2	0	0	0	2
OG0008432	0	2	0	0	0	2
OG0008433	0	2	0	0	0	2
OG0008434	0	2	0	0	0	2
OG0008435	0	2	0	0	0	2
OG0008436	0	2	0	0	0	2
OG0008437	0	2	0	0	0	2
OG0008438	0	2	0	0	0	2
OG0008439	0	2	0	0	0	2
OG0008440	0	2	0	0	0	2
OG0008441	0	2	0	0	0	2
OG0008442	0	2	0	0	0	2
OG0008443	0	2	0	0	0	2
OG0008444	0	2	0	0	0	2
OG0008445	0	2	0	0	0	2
OG0008446	0	2	0	0	0	2
OG0008447	0	2	0	0	0	2
OG0008448	0	2	0	0	0	2
OG0008449	0	2	0	0	0	2
OG0008450	0	2	0	0	0	2
OG0008451	0	2	0	0	0	2
OG0008452	0	2	0	0	0	2
OG0008453	0	2	0	0	0	2
OG0008454	0	2	0	0	0	2
OG0008455	0	2	0	0	0	2
OG0008456	0	2	0	0	0	2
OG0008457	0	2	0	0	0	2
OG0008458	0	2	0	0	0	2
OG0008459	0	2	0	0	0	2
OG0008460	0	2	0	0	0	2
OG0008461	0	2	0	0	0	2
OG0008462	0	2	0	0	0	2
OG0008463	0	2	0	0	0	2
OG0008464	0	2	0	0	0	2
OG0008465	0	2	0	0	0	2
OG0008466	0	2	0	0	0	2
OG0008467	0	2	0	0	0	2
OG0008468	0	2	0	0	0	2
OG0008469	0	2	0	0	0	2
OG0008470	0	2	0	0	0	2
OG0008471	0	2	0	0	0	2
OG0008472	0	2	0	0	0	2
OG0008473	0	2	0	0	0	2
OG0008474	0	2	0	0	0	2
OG0008475	0	2	0	0	0	2
OG0008476	0	2	0	0	0	2
OG0008477	0	2	0	0	0	2
OG0008478	0	2	0	0	0	2
OG0008479	0	2	0	0	0	2
OG0008480	0	2	0	0	0	2
OG0008481	0	2	0	0	0	2
OG0008482	0	2	0	0	0	2
OG0008483	0	2	0	0	0	2
OG0008484	0	2	0	0	0	2
OG0008485	0	2	0	0	0	2
OG0008486	0	2	0	0	0	2
OG0008487	0	2	0	0	0	2
OG0008488	0	2	0	0	0	2
OG0008489	0	2	0	0	0	2
OG0008490	0	2	0	0	0	2
